"","ENSG00000236698.1","ENSG00000234335.1","ENSG00000026025.8","ENSG00000084207.11","ENSG00000211962.2","ENSG00000216490.1","ENSG00000226948.1","ENSG00000244073.1","ENSG00000002586.12","ENSG00000229807.3","ENSG00000125354.17","ENSG00000072501.11","ENSG00000126012.7","ENSG00000005302.12","ENSG00000198692.5","ENSG00000012817.10","ENSG00000067048.11","ENSG00000129824.9"
"HG00250",-0.404269381586188,-0.70960867899464,0.952303935324739,0.424890948924588,-0.25405322152781,-0.53201031863518,-0.654290009700078,-0.772472473264542,-0.650354349656682,0.379304559684158,-0.502262929717655,-0.200933014453247,-0.450250829870659,0.274164587125355,-0.859932120026016,-0.69728328511754,-0.852714595750696,-0.887467699369863
"HG00251",-0.115294911235343,-0.347990170275088,-0.724336842844094,1.84192148885547,-0.203443981481256,0.994575671118868,-0.239147125468338,-0.442204105862993,-0.0450993633910326,-0.788731886784997,-1.13835049366649,-0.776493447521492,-0.978363063636864,-0.702621106346004,1.21853337166771,0.660462985820589,0.41305625535011,1.55455236649159
"HG00252",-1.29524198263339,-0.914000241478629,0.981459427940995,-0.708167027301716,-0.184378500706549,-0.219210218437758,-1.44296789307043,-1.34427772297505,0.734405213686947,-0.799676898014968,-0.914612065668631,0.846086677599562,-0.743175735283849,-1.0117131172947,0.171525194716594,0.0465848842680669,1.35648672625201,0.542882157912104
"HG00253",1.25679595635045,1.09464130570529,-0.429394220422375,1.11746491110443,-0.235510519382742,0.638980870231272,1.97371581927401,1.63672268185118,0.981413461567783,0.78756681135541,-0.0630411091013816,-0.480994917670004,0.0429536836115955,-0.478631155488583,-0.856977113927702,-0.698101452490394,-0.85660829070198,-0.887058824400995
"HG00255",0.760970541741777,0.0579083264396434,-0.655797544957386,-1.04464758887772,-0.125350486146109,-0.653535727954489,0.701278401859409,0.417767311438671,0.132641542250492,0.786264761991367,1.04815871200431,0.842072880773128,1.3840979662964,1.46196476862062,-0.859932120026016,-0.696587677229688,-0.856475420488151,-0.887136757780758
"HG00256",-0.311845597475204,-0.588698573960921,-0.954276778898653,-0.285604196009207,0.135154715743463,0.10746012925418,-0.291902324949968,-0.263128094671138,0.367771630928322,-0.79953352407879,-0.637302065243621,-1.15215530999108,-0.136421736362029,-0.251271625493277,0.831844240057704,0.845644570926958,0.445197514099582,1.12882323373578
"HG00257",0.959755182246519,1.3540172822044,-1.08665153277158,-0.722705060874026,-0.163327801948053,0.108620473611578,1.88414380612427,1.61192433624254,-0.908237168125465,1.31390508856964,0.308221465105813,-0.00139317861028163,-0.625543411329834,1.17172288369064,-0.858210229986026,-0.698101452490394,-0.847399787197521,-0.887642774199442
"HG00258",0.188835305993457,-0.56678134373152,-1.3552223874165,-1.19916041798785,-0.0787843320154027,0.840856044118973,-0.691748769115022,-0.519961423501834,-0.29595453234924,0.129218156258699,-0.327861229989453,0.277411821496387,-0.524909036650511,0.146806359081091,-0.855544107109369,-0.697470436763557,-0.854881437680723,-0.885646236013635
"HG00259",2.34984254583617,-0.074847423862855,-0.820693578527055,-0.264263678475866,0.222971127413412,-0.728557303776313,0.417423713588138,0.103603435675623,-1.01406821795658,1.77388929662474,0.388389044302044,0.720677495948612,0.915533227694715,1.0761676658309,-0.859932120026016,-0.698101452490394,-0.855501651931436,-0.886245601205881
"HG00260",-1.44172587799397,-0.864726567844658,0.674392887222337,-0.958553311750674,-0.254117799259605,0.871370412759093,-0.345760593039321,-0.917916020442248,0.647256390831581,-0.799762507433067,-0.68169796558846,-0.608266248450458,-0.769048047923037,1.06358752102685,0.737790617385647,1.76792208576792,1.82983479410578,0.726602698868381
"HG00261",0.553772131152916,0.319336701853718,-0.458650025178525,-0.297043990930213,-0.229472911911575,1.45113399650279,0.767290516065499,0.508401514089231,-0.0125788431984941,0.788547825401583,-0.135885509153176,0.51249302745624,0.949593177946474,1.53840121258489,-0.857533887277501,-0.692870315552822,-0.852211619923951,-0.887087452989479
"HG00262",1.15262668027877,0.348265030805323,-0.420854257617286,0.0111273441143644,-0.109142433186111,0.0979090808739569,1.45137436577532,0.450012885437942,-0.447245010228005,0.465992394381365,0.317021177016984,0.572923285580849,-0.260064855072077,0.53282695241215,-0.859932120026016,-0.695469735981354,-0.855484640865997,-0.886789055009506
"HG00263",0.373100938734184,-0.544059439376307,-0.110129807435861,0.156704290974652,0.196988851657971,-0.34934928168619,-0.402835450351732,-0.572998150816853,-0.68503481107215,1.96263032782828,-0.179048107720381,-0.216275677689615,-0.386262264170534,-0.00160743332051785,-0.859932120026016,-0.696542959579754,-0.855994513070623,-0.887117427366311
"HG00264",-0.477389292311185,-0.29262462742239,-0.158083711124977,1.39328852720632,-0.252254895877988,1.29971043952381,-0.299312142994124,-0.0555519764677928,1.49029510784895,-0.794323470295948,-0.343587203634647,-0.861831995003282,-1.0529576762265,0.0691544939536267,0.894263096286063,0.0709576596909951,0.363109468430451,1.64850344151206
"HG00265",-1.61813368678023,-0.185275402231132,-0.0242835175469975,0.123517605272474,0.0386235938946432,1.87611306913077,-0.557483611007985,-0.518829143929409,2.60221565081785,-0.799679409515754,0.377791878667239,-1.67227962053678,-0.986073516066718,0.338543639846317,1.29238251094446,0.580549232971194,0.627771302588697,1.3132022322272
"HG00266",-0.520935580871051,1.10582036251972,-0.0335524432163852,1.94632265616889,-0.288696027839685,3.17690406057134,0.476489092750649,1.04274497905928,1.07352812587174,2.09418721602535,-0.302985198665497,-1.36800064858967,1.13089929923464,0.515695483963933,-0.859932120026016,-0.697564840691194,-0.854701212338782,-0.887792034361626
"HG00267",0.102690210234932,-0.354833770458598,-0.647109926040102,-1.20672672028868,0.102633671009301,0.969751235298635,-0.151651390279914,-0.58373498678033,-0.690347153630278,-0.79760152480019,-1.32660683375559,0.31672504219939,-0.537192780630167,-0.408654889312687,2.202581435675,0.956277693071304,0.650293953229089,1.3928754716352
"HG00268",0.725091111900788,0.653252004944419,-0.54280737761579,-0.445758792728277,-0.0659111989971594,-0.625765841259502,1.44178046208717,0.914357790503538,-0.341950657735887,1.89052732417417,-0.709037213439116,0.319047497855288,0.583197309808228,1.35877796107687,-0.858071949391773,-0.697104414517806,-0.854626731457673,-0.883961309002487
"HG00269",1.49220806803323,1.65745899718154,-0.626634581395146,-0.184698410408599,1.16183954335545,0.413622602522975,2.51416651328733,2.43422408035517,-0.59342396443986,0.567493169910451,-0.726440824672321,-1.0020759810371,0.614874994243679,0.551434836114649,-0.857494639320056,-0.697399219765515,-0.855629924560011,-0.884789825247005
"HG00271",-0.323779229741976,-0.6428823387689,-0.750762334277404,-0.813889173140539,0.306817650384696,-0.256338725762857,-0.202110776155508,-0.728864971796371,-0.436436198974713,-0.799162258745198,-0.285866732899933,0.495507336213676,-0.464902199277509,-0.156940630650246,0.768695189272232,0.029988839410398,0.564424393688862,1.3103995668212
"HG00272",1.00572752027867,0.459303867984769,-0.536954353125225,-1.06142226813287,-0.198561248234843,-1.06132831453805,0.458102002435667,0.306336873427605,-0.456109368539625,-0.184826126184615,-0.622505830940577,0.22195249343822,-0.429634874435921,-0.323762160259281,-0.859932120026016,-0.694669786910324,-0.851946339254818,-0.888167631654991
"HG00273",-0.191591737699194,-0.295340209091299,-1.14501582194454,-0.317758244405037,-0.137683738381166,1.16056796822838,-0.470405875607384,-0.141993492191733,-0.0714546930390594,-0.799835450151549,-0.590030577643824,-0.00134866963210956,-0.887019388387496,-0.268497235505141,1.7809967625522,-0.148909087775708,0.327770589137092,1.28644710346689
"HG00274",0.980034786288917,1.12117511765458,-0.83428356504428,0.525286787151084,3.18828466257212,-0.712102093424551,2.08764060786998,1.73143827464813,-1.04224457533354,0.370024673475345,-0.443723009758562,-0.20249653496852,-0.56090563587489,-0.390112062788318,-0.859932120026016,-0.689286278721127,-0.853110907599558,-0.879502589862617
"HG00275",1.48497398851691,3.92290335939492,0.324891541202621,-0.637025325301301,-0.0296368472368572,0.54586882499848,1.04877980577192,3.20482215031112,-0.85167958775204,1.85358980854806,0.753165247110596,1.24026960084934,-0.209539957211845,1.89106775606693,-0.857726476091939,-0.698101452490394,-0.850185464102685,-0.888167631654991
"HG00276",1.9453736569656,0.946436369483642,-1.42797555066767,-0.961237907361371,1.1238926009782,0.00235325345697758,0.968544427976669,0.808237581061712,-1.26123277071749,0.0331254062918084,-0.530470950396221,1.04581900526266,0.627915920847877,0.292664169760731,-0.858508697011246,-0.695653575208858,-0.85091142281423,-0.886558435824492
"HG00277",-0.48110011972943,-0.402316355282326,0.577719181965956,-0.517599211665767,-0.292798081980964,1.6865474933935,-0.963202633669249,-0.594925141136357,1.57784506264571,-0.799217074979746,0.547269685613467,-0.510596811921938,-0.721347830137683,1.0633188731501,0.877545291900975,0.576017844444615,1.52638497219692,1.00413790084444
"HG00278",-2.01307747829328,-0.664400792440377,-0.330619332593878,-0.203387087240264,-0.0114677929424936,1.01349551418127,-1.2581811146528,-0.754315343747664,1.24550497291016,-0.792291447768651,-0.964119415502443,-1.6222819625608,-1.00603751667368,-1.07165565315643,1.3288383869515,-0.0598944650602481,0.594875580099107,1.00253837022117
"HG00280",-1.43473135250099,-1.62793752951527,-0.58063772978091,-1.66834050956106,-0.118271289115288,-1.27982952236769,-1.43396448146238,-1.40853916255046,0.671090102916071,-0.799608869102372,-1.1132566340677,-0.637057470629875,0.326752593972373,-0.493881706110257,0.313144147210549,0.525014052277125,2.16663044210057,0.58641914502212
"HG00281",0.59783142691372,3.17631902716037,-0.931170234232805,-0.449527976074593,-0.183808520133119,-1.12437892485585,-0.213751065674778,1.47858215404624,-1.52096039144389,-0.0444028758429438,-0.619056354032484,1.0272941402963,0.833461493876748,0.072484273406067,-0.858769741565413,-0.695005169284824,-0.853010680241029,-0.886778655735911
"HG00282",1.37118074255449,0.824116614086391,-0.476264333284573,1.97341447830118,0.0347300492094145,1.04805073996815,1.0022779419203,1.27131095852847,0.0258008337118882,-0.255183200009669,-0.177829200814164,-0.0790381399848009,-0.381264858848556,0.613773772267289,-0.859932120026016,-0.695064792818069,-0.855504870241113,-0.887089288155408
"HG00284",-0.781243231432872,-1.34030414704672,-0.632438079389864,-1.08008578658054,0.10185271826971,-0.818691868711193,-1.7904570461099,-1.66176474780636,-0.900077952217772,-0.799359793741806,-1.01487700225673,0.589683388583618,-1.09460866823439,-0.97983892690351,1.16370853883332,-0.0103547618757605,0.514576454852156,0.568178941481235
"HG00285",1.08051526939262,-0.0635782707919442,-1.17886928043635,-1.03045760684491,-0.287915622369007,-0.722804442560339,0.432778957845373,0.158119038015667,-1.14679382397991,1.46918768790989,-0.58971706581192,0.599970668820604,0.846065038856136,0.683891250788658,-0.859932120026016,-0.695303286951047,-0.855461193181204,-0.886188344028912
"HG00306",-1.32541392487099,-0.216040022925788,0.300503099726466,-0.0927024501601367,-0.291004544934135,-0.962975878859816,0.23478083795096,0.380404118366545,-0.453119848017959,1.19891962853744,-1.28115883766155,-1.11993689649242,0.975093990711868,0.157388483137966,-0.859932120026016,-0.698101452490394,-0.855240049330505,-0.884278792708116
"HG00309",0.577746743008243,-0.045289659552352,0.587365348435914,0.488944194553789,-0.161089472091762,-0.12189880181496,-0.397334318325828,-0.157023639568068,-0.826794232154091,0.768799021155287,-0.0286777990667772,0.303023124457516,0.236342701041247,0.633930016809298,-0.857715066801984,-0.696787250445131,-0.854491562451217,-0.887111065457759
"HG00310",0.575296399142085,-0.134147789133768,0.0242172761767687,-0.503932654712776,0.62854363655395,0.248568704709215,-0.286155195393598,-0.722951504514172,-0.750376826873537,-0.799101327552215,-0.442309983777493,0.58763673642494,-1.00837997893208,-0.948474861326723,1.76935289759584,0.090879372736299,0.593126658668633,0.868432396552501
"HG00311",0.11749510086643,0.283632577117815,0.318397274505656,0.408099442958075,-0.281974881495534,-0.374846335392748,-0.163780244615667,-0.215316725777877,0.000542673270543824,-0.799423454826949,-0.486496946797491,-1.30571508887066,-1.05392714449321,-0.297460308519625,1.93165461092001,0.900757418260546,0.681876605370247,0.886087059817801
"HG00312",-0.561204951187034,-0.621987437882873,0.194683277721755,0.186579545226162,-0.0615978990552619,-0.211376700772305,-0.930691756854122,-0.802780263597001,-0.122437399356769,-0.799768076413071,-1.01314961768662,-0.478415679447729,-1.06603062868188,-0.943802607869092,1.07352586005715,0.10128699170597,0.329320435126084,1.27341265394317
"HG00313",1.06462278089569,0.240617961632137,-0.203635243992656,0.200829891043926,-0.203163779797535,-0.48560508551879,0.536584525317619,0.278109164015224,-0.789527911363537,0.766263169731169,-0.413166719835351,0.894148004815756,1.87803541425873,2.53041411263165,-0.859932120026016,-0.69432115486177,-0.855461652939729,-0.886349593941829
"HG00315",1.4354388493734,0.874405496053772,-0.737518529571828,0.753755054797923,-0.235297358140926,-0.997429238520501,1.47041565271016,1.36007852613885,-1.10091910044185,1.10604771453515,-0.162262417511706,-0.87047891016439,0.896775686653263,-0.435083028515773,-0.853974188811578,-0.69483706404526,-0.855088329017136,-0.884683630311942
"HG00319",1.72841737482673,1.38698601028715,-1.36277752844316,0.347841682622084,-0.18422895947593,-0.870544364664952,0.642947585043845,0.885003899972444,-1.35778770763383,2.71940535390488,-0.681381278417272,0.229826778388495,-0.501264350717604,-0.738344385546829,-0.859932120026016,-0.694424667940319,-0.853140791903706,-0.888167631654991
"HG00320",0.119346559674224,-0.695867916248333,0.51640538010727,-0.492870072185435,0.0302235633410449,-0.701950273550343,0.137345724454909,-0.310081106204514,-1.04993234739586,-0.0636427189951603,-0.498071481863696,1.20670564670286,-0.399888806339332,0.149775262539547,-0.858539273908325,-0.697550762912511,-0.851097625017001,-0.883127409604579
"HG00321",-0.697847922069687,-0.726309305012497,-0.101061506046261,1.34212168357734,-0.238986634704184,1.12586163892753,-0.683276065326684,-0.755939057048336,0.739304284118814,-0.79860001015618,-0.978450568445125,0.702492725225722,0.243825769927658,-0.217151049010165,0.564268095576657,0.409307133074602,1.59624941795228,1.3237529681833
"HG00323",0.122253412150909,-0.315405667121209,0.635310186257994,-0.0174980775612531,0.0269517161415735,-1.15295871633721,-0.913393524134148,-0.641905595711434,-1.03591903318068,0.340501763343814,-0.704581153978215,1.96765358222984,-0.419238368115622,2.35510376934442,-0.855190875492366,-0.691281182770931,-0.851470029422544,-0.88390784450177
"HG00324",0.101848381237797,-0.550384134659909,2.25129536130363,1.47300948319527,-0.172431209872751,-0.108284161677806,-0.477947513045356,-0.347923027892988,0.935667221652828,2.0850539796233,2.89092114018273,0.887931584197733,1.79163241282352,1.66726647102609,-0.859932120026016,-0.698101452490394,-0.857208275577576,-0.888167631654991
"HG00325",-0.871353398266495,-0.79495026809088,-0.602847760928713,-0.425891837685564,0.19295110161403,-0.627567778924713,-0.644734328735786,-0.729260354878664,-0.00890441391433484,-0.799620225453752,0.924959358219349,-0.684090145906093,1.78053133777706,0.781605601583765,1.07097748105283,1.32103128253129,1.38926612983469,0.605093671166082
"HG00326",-0.72782211924084,-1.0270598974419,1.41884352620424,2.52932474966161,-0.234871582926209,0.787423806772815,-0.340843582639542,-0.419896470390999,-0.0877250699560453,-0.222125188728226,0.327312028255594,-0.0746469678904468,-0.111742615435715,0.925945666566545,-0.85794872906026,-0.696164515764578,-0.85200656762164,-0.887287730764476
"HG00327",1.88582075275618,1.0980250238742,2.16057885406552,0.813849203954938,-0.0604060841788466,-0.540628996787545,0.960421119087179,1.16885998540303,0.88284224228268,0.561398412676797,-0.994735825182752,0.378873651216332,0.709784061754713,2.23053151928128,-0.859932120026016,-0.692997843665595,-0.853607906565473,-0.888167631654991
"HG00328",1.27479245235431,0.530249561418112,1.82608840133456,2.34473458239742,-0.293204702783709,0.51797823134014,0.607725345009467,0.20402362371515,0.255243245783016,1.29724095326706,1.15139237913302,0.598240524951149,-0.263173192686058,0.423275256711528,-0.858216619188401,-0.696619973310195,-0.853817096694512,-0.886273373383599
"HG00329",-1.21902312422431,-1.36257711816514,-1.06441279304483,-1.57461090794336,-0.279523253580198,-1.7899052456817,-1.42866671392879,-1.63546770719813,-0.950089443746717,-0.799330201710805,-2.33665579861314,-1.94392019683223,-0.156397174772986,-1.13478675612514,-0.0790825973719552,0.0111511153236634,0.541177163612501,0.103090515679432
"HG00330",-0.375527418671917,-0.988468048361466,1.53650085226211,0.195154878427581,-0.288579322743877,0.00137817733157419,-0.477612329159223,-0.66497909532869,-0.35049077194355,-0.222873834353845,0.149095899291005,0.610916073264749,-0.399642664797336,0.0771117522175719,-0.851669512240692,-0.694424667940319,-0.854216626853051,-0.884527518863625
"HG00331",-0.236029009029853,0.717242329298747,1.37667666764003,0.620197770936301,0.595891520915,0.331256114745839,1.04525645468816,1.17916942140223,1.30471973624472,1.24631230354455,0.891311981348487,-1.25790826170914,2.32918357995947,-0.277841742420402,-0.859932120026016,-0.697276660280513,-0.854854771686252,-0.887764262183908
"HG00332",-0.851761947055313,0.842206456265278,-0.413414538508921,-0.577514719959866,-0.289602852429385,-0.765504311036848,1.79147281213257,1.30030402388164,-0.329061322302288,1.76972315360341,-1.15780537407671,-0.896235913455774,-0.0906092137481931,-0.718488169402787,-0.857479579057315,-0.695976536013932,-0.854958217354459,-0.887562760964959
"HG00334",-0.175498679206308,1.58941743737656,-1.34689152715575,-0.172598207907952,-0.292976491646771,-0.428908359122106,2.35157635666245,2.50743957459241,-1.39332354624086,1.17057089962124,0.656903566601594,-1.54114856246972,-0.53507038172065,-0.208411956540803,-0.856124611782274,-0.697414953753455,-0.855925089533293,-0.886991902016802
"HG00335",-0.502021547758905,-0.506408182829234,0.335915299746048,0.186518527976688,-0.282791953983417,1.04674745645956,-0.576338684672757,-0.712340703260732,0.223666624963308,-0.799583863290198,-0.847635692612378,0.195899524462923,-0.596836353348252,-0.226880158654963,0.706483982121052,0.322134215052693,1.10022651938622,1.20153850269809
"HG00336",-1.45966926532284,-1.29185403369542,-0.28102652160829,-0.206357818627273,-0.262013111057711,-0.449633656805982,-1.42096238489697,-1.44264019109144,-0.235704818255401,-0.79970288658832,-0.9317436561699,-0.180226829137843,-0.822369260104235,-0.742578842464568,0.0365592273811288,0.258175554078588,1.77823563504598,0.687117635784085
"HG00337",1.82909560299687,1.53756286204472,-1.08740467128131,0.58593662619855,0.845564492382068,-1.22685398691409,3.26491030336913,2.34130041654044,-1.01662827943884,1.95387840276297,0.135219878312262,0.0419635115712698,-0.548901889337059,-0.652026904292362,-0.859932120026016,-0.694972045099689,-0.853857555444744,-0.886976853656189
"HG00338",-0.36216889195496,-0.333514395456954,-0.992657294883742,0.647332966776052,-0.262330800662009,-0.810819287710046,-0.535721650190384,-0.376424659517908,-0.428423171126369,-0.799538110297617,-0.514628759333259,-0.536300556606963,-0.931302905363133,-0.832854861663644,1.00856045031086,0.253564667507683,0.616597791146845,1.61998887800391
"HG00339",2.06303762135714,1.88753201768316,0.551551396197478,-1.16696234242005,-0.0845281928972381,-0.979386499230318,-0.0359614958976175,0.612341018124738,-0.979529897872179,0.826210181993683,-0.565181854237705,1.67053294739609,0.650905906880047,2.38059278904672,-0.850536341562373,-0.689851874182321,-0.81604931311167,-0.884768047944653
"HG00341",-0.570709144066101,0.639226092190466,-1.63292307382638,0.437831915212155,-0.291572062797454,-0.526398386881104,0.78282119282454,1.12555486559805,-0.185985702845157,-0.799501092959944,-1.00055071816762,-1.34168328867566,-1.12464525655248,-0.802212548074823,0.945011618005373,0.106935493376254,0.218087836775784,3.00229861802052
"HG00342",-1.30424672797322,-0.680747844833118,1.1380637187873,-0.199608020243096,-0.229748051357847,1.29401121189093,-1.23481134925859,-0.970524331384037,0.0265833697942939,-0.797675559475536,-0.831866957731502,0.0986032785975378,-0.799764499310655,-0.854617635816196,0.216925041305056,-0.0812653612052437,1.29794475370073,0.937017441076139
"HG00343",0.29993074426372,-0.435995636315724,0.35902243201439,-0.791720062596947,-0.202808875907118,-0.142229572368876,-1.14839859124612,-0.97492131650999,-0.973051085885462,0.165366296268176,-0.438156216616363,1.43923234165054,0.895051323322811,1.47069084965435,-0.858087009654513,-0.694729410443569,-0.851527958996739,-0.886445144914506
"HG00344",-0.176887979544533,1.09623734076438,-0.517943229949863,-1.25916267369687,-0.107253260896645,-0.851184902069009,0.893387282070291,0.685099128333621,-0.748180465096029,3.96069332425718,-1.41426503832113,-0.464526976164979,-0.653200021392415,0.810493284809474,-0.857360466070186,-0.694416386894036,-0.856728747435624,-0.886985907141436
"HG00345",-1.36011366414418,-1.31073802328974,0.0550497023651221,0.00791752639641974,-0.266910210113105,-0.0198784319599878,-1.08150539425163,-1.35372676879646,0.828643904500295,-0.798901171859134,-0.177451758818022,0.018254301694415,0.471363037455919,-1.01669687982879,0.196431218316501,-0.0255844340965771,1.99415570937954,0.568277673408188
"HG00346",1.09518512839303,0.284969159726946,0.882138657396407,0.20773194666106,-0.144639526271989,-0.518436625917437,0.679781549934201,0.301529767289557,0.624896699525456,-0.229216138208456,0.508139979625341,1.52656504352188,4.04341393109592,-0.00306356604279505,-0.858947270117111,-0.693991569219669,-0.85326722549818,-0.886357301638729
"HG00349",2.329278753884,1.50606199084172,-1.51107756902732,-1.16560942581626,-0.0191128660298929,-0.496749566299744,1.53962426470754,1.17703191337637,-2.11541567159489,0.459116887990304,-0.851270185956045,-0.752793367691442,-0.867434665361046,0.549487330352844,-0.852128622068476,-0.69745884329876,-0.848858600998492,-0.882290940974372
"HG00350",0.807115200474679,1.55219467986378,-0.565083136299608,-0.496254855028376,-0.236934376278489,-0.371880662019452,0.684692189880005,1.69575113993769,-0.663635206052002,2.30058344258079,-0.403507126046262,-0.971893948394461,-0.615497816836136,0.976755322686585,-0.859932120026016,-0.69349553454726,-0.854019850204196,-0.887141162178987
"HG00351",-0.234388854950199,-0.412896318432475,0.447537192710852,1.21126198293373,2.00461615756899,0.00662572729513241,-0.250907473543314,-0.128692256442594,0.749285539437513,-0.799623938107088,-0.51842159626252,-1.15039321095781,0.230726281767,-0.930873833128116,1.69828716869648,0.174798667673243,0.324843766364643,1.22366925800738
"HG00353",-0.191022796893747,2.78853452213658,-1.28328171052688,0.275218413190682,-0.194301307012013,-0.620287428238042,-0.122462460195913,1.55145511846669,-1.4699680741465,0.653069720107669,-1.05497603348341,-0.515495842869794,0.476863248641566,-0.602813445172222,-0.859932120026016,-0.691258823945964,-0.856920926499225,-0.886704147999214
"HG00355",1.32977010071219,0.0187133587762578,-1.24104601852777,-0.47467492443184,-0.246994410264018,-0.972932382055549,0.400317574557293,0.328452407607688,-1.04509195452415,0.788113554156967,0.190501900166687,0.689806905609468,0.886483035593249,1.23695724695938,-0.856511158525945,-0.696725142598001,-0.856730586469726,-0.886371493588576
"HG00356",1.11809869672043,0.801917020331502,-1.4719628017555,-0.634707895067287,-0.281214177705743,-0.362464514033236,0.89934218643327,0.870249707626552,-1.58651688384446,0.336747615647083,0.0810111211355939,-0.0806260072915528,-0.633533861201513,-0.544005583034943,-0.856583721610058,-0.698101452490394,-0.854229500091761,-0.885102170488034
"HG00358",-1.0744550960646,-1.17673423858895,-0.579417699118805,-1.54838557976343,-0.231887051906335,-0.923540122617091,-1.21261423743092,-1.37169281343038,-0.377436923921408,-0.797884450823525,-1.05393854429491,-1.52643967664903,0.471636629727506,0.340224793867069,0.645787015932684,4.09903247417734,3.69711921789971,0.409449567794798
"HG00359",0.0931103092447138,-0.790594067648337,0.202648985004658,-1.43760373983608,0.0335450751944182,-0.755096506988535,-1.21315082566968,-1.17803387480103,-1.11142390123262,0.312291166970843,-0.186335087996987,1.36216789908534,-0.240452223803877,-0.0587230434478334,-0.859932120026016,-0.698101452490394,-0.857186666926884,-0.88765488629457
"HG00360",0.264706133085604,-0.33159481885825,-1.20750793468832,-1.03873201963527,-0.232659932429451,-0.86478421832528,0.146121269824577,0.00277566764638123,-0.676028817270502,-0.799645886440045,-0.00239107034389307,0.95446641986701,-0.222814672529724,-0.613383705861321,1.24370454716617,2.1051859139837,0.987020637445067,1.09202118323894
"HG00361",-1.28237555863892,-0.540018730636034,-1.41825240827111,-1.21263550983674,-0.275460329166235,-1.62749760624872,-0.171514465777688,-0.405768894163958,-1.4709397947763,-0.546869447281341,0.0285716630075809,-0.514505232791504,2.46660513487538,-1.36782577777125,-0.856917785619937,-0.697627776642952,-0.854754084569198,-0.887086474234317
"HG00362",0.931464078083733,0.507563571721843,-0.282986259865995,0.901282674930866,-0.254507591543259,0.338878740640771,0.593825994503253,0.752424532694558,-1.22700200198286,0.97777248429997,-0.420117325837213,0.532673854661767,-0.171046256619036,0.695804368172229,-0.859932120026016,-0.693966726080817,-0.853319637970071,-0.885127985155428
"HG00364",1.47006062059182,0.409181555728693,-0.341504584835359,-1.05950238937567,1.13077792799641,-0.593249947685941,0.59207803993917,0.459040629748786,-0.589492062068472,0.129077075431934,0.36086308650153,1.00847330964603,0.562622530467876,1.14817333327519,-0.857828703329935,-0.696763235410908,-0.85173301129905,-0.886927671209305
"HG00366",-0.720974490082934,0.178833602320674,-0.548438540193603,-0.0852152170661262,-0.0814721064669214,-0.340130836884489,-0.513508857245237,-0.538801071629919,-0.249477857978569,-0.799425529544989,-1.21339794411304,-0.323223143864605,0.0673637873879212,-0.0417285777629745,1.2395985718972,1.83352122201087,0.99436344085361,1.11407767550033
"HG00367",1.18554953888351,0.660242050245863,-1.11357489140298,0.668568848303269,1.81130367516064,-1.847340156078,0.929071135000484,0.683833699188496,-1.15433793718805,0.0962262083674979,-0.538740168957795,-0.80258255626539,-0.136116575751413,-0.831407148105595,-0.858159572738626,-0.698101452490394,-0.852584024329494,-0.886664875448345
"HG00369",-0.174547807929678,-0.847771133513779,-0.983960526156208,-0.974668318573763,-0.0620664980624623,-0.745127820051444,-0.938796444416605,-1.05816825889808,0.726140277002767,-0.799728329183239,0.682879958831857,-0.279329302596054,-0.487374739056895,0.0451040032665739,0.351741318756313,1.71797081458312,1.04317140590595,0.970347479980661
"HG00372",0.199209577164865,0.961043728181525,-0.498224297599955,0.132841727129746,-0.291396252658986,0.0669726774816334,-0.708512373735917,-0.290153900497888,-0.801837552970092,-0.799792208659754,-0.362944283594939,0.488365737519462,-1.04140823926339,-0.67746464363073,1.51351097964759,2.18039851685769,1.09403862939338,1.46124311016851
"HG00373",1.29653706484608,0.0606000682056331,-0.575651586854095,-0.224389191835763,1.06619280807087,-0.961945410673186,0.685845732084617,0.424245393893655,-0.908293316480441,0.852447066335868,-0.266933666578604,0.662091126859899,0.958752571386554,0.695092948794907,-0.855593851613573,-0.698101452490394,-0.854359151995913,-0.886532743501493
"HG00375",-0.494037731947819,-0.369432150491745,-1.22589326120853,-0.544883479098944,-0.222085328847987,-0.625932394259925,-0.680427982364404,-0.455046432970346,-0.395999772412707,-0.799597403555305,-0.437743422509534,-0.381215679492408,-0.875919228365356,-0.551158428425767,1.60615623956762,0.757076296606204,1.22885408154356,0.957231916122898
"HG00376",1.26557753225815,-0.497231058641783,-1.1298390568663,-0.945337400266685,-0.0598452703597184,-0.755580842108921,0.415214636163163,-0.129722895119828,-1.70709168234647,0.728456565637401,-0.718774497196002,1.87195547497386,-0.0684628801387761,0.453434616425049,-0.855055333127702,-0.695674277824568,-0.850421320226195,-0.885213748576487
"HG00377",1.35584815508854,0.656661111061892,-0.198556679587998,0.729723161959499,5.27584767951274,-0.319948783338493,0.556839138717468,0.352427970169762,-0.729545787177645,0.292758788574893,0.252225203601931,-0.562997574300594,0.406082457416394,-0.776059179777018,-0.859932120026016,-0.695277615707567,-0.85531682900424,-0.888167631654991
"HG00378",2.02723559458501,0.187912580414289,-0.56568450547969,-0.524521688049123,0.252164503518924,-0.50269874903884,0.882067475389515,0.247906572009288,-1.2583009160739,0.0425801147944683,-0.407573253843173,1.64378457318918,-0.158227680924522,0.669235399312954,-0.859932120026016,-0.698101452490394,-0.854550871300989,-0.886790645486644
